"Core1","Core2","Core3","Core4","TempCPU1","TempCPU2","TempCPU3","TempCPU4","CPU1","CPU2","CPU3","CPU4","Memory","TempMemory","SpaceMemory"
"15.625","17.1875","26.5625","15.625","37","36","39","36","1700.00134","1700.00134","1700.00134","1700.00134","72.32026","33","75.2032"
"10.9375","12.5","17.1875","15.625","38","36","38","36","2200.00049","2200.00049","2200.00049","2200.00049","72.3290253","33","75.2032"
"15.625","4.6875","12.5","12.5","38","36","39","37","2100.0022","2100.0022","2100.0022","2100.0022","72.3443","33","75.2032"
"17.1875","9.375","17.1875","15.625","38","36","39","37","2400.00146","2400.00146","2400.00146","2400.00146","72.34823","33","75.2032"
"20.3125","12.5","26.5625","15.625","41","37","39","37","3000.00171","3000.00171","3000.00171","3000.00171","72.38654","33","75.2032"
"10.9375","6.25","17.1875","10.9375","37","36","38","36","1600.00073","1600.00073","1600.00073","1600.00073","72.34047","33","75.2032"
"18.75","6.25","29.6875","20.3125","38","36","39","37","2400.0022","2400.0022","2400.0022","2400.0022","72.39531","33","75.2032"
"7.8125","7.8125","23.8095226","14.0625","38","37","39","37","2900.00244","2900.00244","2900.00244","2900.00244","72.4817047","33","75.2032"
"10.9375","6.25","12.3076916","14.0625","38","36","39","37","2100.00073","2100.00073","2100.00073","2100.00073","72.48175","33","75.2032"
"17.1875","9.375","18.75","17.1875","37","36","38","36","1900.001","1900.001","1900.001","1900.001","72.49315","33","75.2032"
"21.875","15.625","28.125","23.4375","37","36","39","36","1600.00122","1600.00122","2400.002","2400.002","72.2915649","33","75.2032"
"15.625","10.9375","14.0625","17.1875","37","36","39","36","2200.00171","2200.00171","2200.00171","2200.00171","72.30091","33","75.2032"
"10.9375","7.8125","15.625","14.0625","37","36","39","36","2300.00073","2300.00073","2300.00073","2300.00073","72.31925","33","75.20321"
"7.8125","9.375","23.4375","10.9375","37","38","39","37","3200.00269","3200.00269","3200.00269","3200.00269","72.37136","33","75.20321"
"10.9375","12.5","31.25","9.375","38","36","39","36","2100.00122","2100.00122","2100.00122","2100.00122","72.37941","33","75.20321"
"12.5","12.5","18.75","17.1875","37","36","39","36","1900.00134","1900.00134","1900.00134","1900.00134","72.47917","33","75.20321"
"14.0625","7.8125","9.375","20.3125","37","36","39","36","2400.002","2400.002","2400.002","2400.002","72.3977051","33","75.20321"
"9.375","7.8125","20.3125","10.9375","38","36","40","36","2400.00146","2400.00146","2400.00146","2400.00146","72.50513","33","75.20321"
"12.5","4.6875","18.75","12.5","37","36","39","36","2000.0011","2000.0011","2000.0011","3300.00171","72.50609","33","75.20321"
"18.75","4.6875","20.3125","18.75","38","36","38","36","2200.00146","2200.00146","2200.00146","2200.00146","72.51106","33","75.20321"
"15.625","0","15.625","14.0625","37","37","39","36","2100.00171","2100.00171","2100.00171","2100.00171","72.43587","33","75.20321"
"18.75","17.1875","7.8125","18.75","37","36","38","37","2100.00146","2100.00146","2100.00146","2100.00146","72.51207","33","75.20321"
"12.5","4.6875","12.5","12.5","37","37","40","36","2300.00024","2300.00024","2300.00024","2300.00024","72.51657","33","75.20321"
"18.75","20.3125","20.3125","21.875","37","36","39","36","1900.00159","1900.00159","1900.00159","1900.00159","72.53554","33","75.20321"
"12.5","17.1875","25","17.1875","38","37","39","36","2400.002","2400.002","2400.002","2400.002","72.70484","33","75.20321"
"17.1875","14.0625","23.4375","15.625","38","36","39","36","2200.00171","2200.00171","2200.00171","2200.00171","72.70805","33","75.20321"
"9.375","6.25","23.4375","6.25","39","36","38","36","2400.001","2400.001","2400.001","2400.001","72.51921","33","75.20321"
"7.8125","15.625","21.875","14.0625","38","39","39","37","3100.002","3300.002","3300.002","3300.002","72.56399","33","75.20321"
"15.625","14.0625","15.625","14.0625","38","36","38","36","2000.00159","2400.002","3200.00244","3300.00269","72.3694458","33","75.20321"
"14.0625","14.0625","18.75","10.9375","37","36","38","36","2100.00146","2100.00146","2100.00146","2100.00146","72.39157","33","75.20321"
"10.9375","9.375","20.3125","10.9375","37","36","39","36","2200.00146","2200.00146","2200.00146","2200.00146","72.4009552","33","75.20321"
"17.1875","14.0625","12.5","14.0625","38","36","38","36","2400.00171","2400.00171","2400.00171","2400.00171","72.39957","33","75.20321"
"12.5","7.8125","17.1875","15.625","38","37","41","36","2800.002","2800.002","2800.002","2800.002","72.39612","33","75.20321"
"18.75","12.5","18.75","6.25","38","36","38","36","1900","1900","1900","1900","72.36302","33","75.20321"
"6.25","10.9375","28.125","15.625","37","36","39","36","2000.00183","2000.00183","2000.00183","2000.00183","72.50934","33","75.20321"
"10.9375","10.9375","29.6875","12.5","37","36","39","37","1900.00159","1900.00159","1900.00159","1900.00159","72.52721","33","75.20321"
"17.1875","17.1875","25","15.625","37","36","39","37","2800.002","2800.002","2800.002","2800.002","72.57031","33","75.20321"
"18.75","14.0625","15.625","15.625","37","36","38","36","2100.00122","2100.00122","2100.00122","2100.00122","72.60014","33","75.20321"
"15.625","10.9375","25","17.1875","37","36","38","36","1600.00085","1600.00085","1600.00085","1600.00085","72.54334","33","75.20321"
"15.625","7.8125","21.875","12.5","37","36","38","36","2400.00146","2400.00146","2400.00146","2400.00146","72.55196","33","75.20321"
"17.1875","9.375","10.9375","17.1875","37","36","39","36","2000.00061","2000.00061","2000.00061","2000.00061","72.5467","33","75.20321"
"10.9375","10.9375","20.3125","18.75","38","36","39","36","1900.00183","1900.00183","1900.00183","1900.00183","72.55101","33","75.20321"
"7.8125","18.75","17.1875","9.375","38","36","38","36","2600.00171","2600.00171","2600.00171","2600.00171","72.5727","33","75.20323"
"9.375","12.5","18.75","17.1875","38","36","38","36","1500.00073","1500.00073","1500.00073","1500.00073","72.53118","33","75.20323"
"10.9375","9.375","26.5625","21.875","36","36","38","36","2800.00269","2800.00269","2800.00269","2800.00269","72.5241852","33","75.20323"
"15.625","14.0625","23.4375","12.5","37","36","39","36","3300.001","3300.001","3300.001","3300.001","72.71854","33","75.20323"
"10.9375","14.0625","15.625","12.5","37","36","38","36","1600.0011","1600.0011","1600.0011","1600.0011","72.6149","33","75.20323"
"12.5","10.9375","17.1875","14.0625","37","36","38","36","1900.00122","1900.00122","1900.00122","1900.00122","72.6313248","33","75.20323"
"20.3125","18.75","29.6875","18.75","39","40","40","38","3300.00269","3300.00269","3400.00269","3300.00269","72.4985657","33","75.20323"
"9.375","23.4375","28.125","21.875","37","37","39","36","2400.00171","2400.00171","2400.00171","2400.00171","72.70781","33","75.20323"
"12.5","15.625","23.4375","10.9375","37","36","39","36","2100.001","2100.001","2100.001","2100.001","72.7338638","33","75.20323"
"15.625","6.25","11.1111107","10.9375","37","36","38","36","1200.00037","1200.00037","2000.00061","3300.001","72.73775","33","75.20323"
"18.75","17.1875","21.53846","21.875","38","36","38","36","2000.0011","2000.0011","2000.0011","2000.0011","72.60752","33","75.20323"
"14.0625","4.6875","25","12.5","38","36","39","36","2900.00317","2900.00317","2900.00317","2900.00317","72.56729","33","75.20323"
"23.4375","14.0625","26.5625","10.9375","37","36","39","36","2100.00122","2100.00122","2100.00122","2100.00122","72.61092","33","75.20323"
"9.375","10.9375","21.875","14.0625","37","36","39","36","2500.002","2500.002","2200.00171","2200.00171","72.60594","33","75.20323"
"12.5","9.375","17.1875","12.5","37","36","38","36","2200.00122","2200.00122","2200.00122","2200.00122","72.5977","33","75.20323"
"14.0625","10.9375","17.1875","18.75","37","35","38","36","2200.00146","2200.00146","2200.00146","3300.0022","72.6294556","33","75.20323"
"17.1875","10.9375","17.1875","14.0625","37","36","39","36","2100.00146","2100.00146","2100.00146","2100.00146","72.62184","33","75.20323"
"29.6875","26.5625","29.6875","21.875","39","36","40","36","3000.00244","3000.00244","2700.0022","2400.002","72.6191559","33","75.20323"
"7.8125","7.8125","10.9375","9.375","37","36","38","36","2300.001","2300.001","2300.001","2300.001","72.69258","33","75.20323"
"31.25","37.5","37.5","40.625","40","40","40","38","3000.002","3000.002","3000.002","3000.002","72.7853","33","75.20323"
"29.6875","23.4375","23.4375","25","39","37","41","38","3300.00171","3300.00171","3300.00171","3300.00171","72.77912","33","75.20323"
"31.25","15.625","17.1875","23.4375","38","37","39","37","3300.00317","3000.003","3000.003","3000.003","72.79866","33","75.20323"
"20.3125","9.375","26.5625","12.5","38","37","39","36","3200.0022","3200.0022","3200.0022","3200.0022","72.62601","33","75.20323"
"17.1875","12.5","18.75","9.375","39","38","40","38","3300.002","3300.002","3300.002","3400.002","72.61911","33","75.20323"
"21.875","15.625","26.5625","18.75","39","39","41","38","3300.00171","3300.00171","3400.00171","3300.00171","72.59105","33","75.20323"
"35.9375","37.5","34.375","31.25","38","38","40","37","3300.00244","3300.00244","3300.00244","3300.00244","72.60977","33","75.20323"
"31.25","39.0625","45.3125","39.0625","40","40","40","38","3300.0022","3300.0022","3300.0022","3300.0022","72.77745","33","75.20323"
"39.0625","42.1875","35.9375","43.75","38","37","39","37","2000.00085","2000.00085","2000.00085","2000.00085","72.9716","33","75.20323"
"31.25","43.75","42.1875","40.625","43","40","41","40","3300.00317","3300.00317","3300.00317","3300.00317","73.15968","33","75.20323"
"48.4375","51.5625","53.125","48.4375","39","39","42","39","3300.00171","3300.00171","3300.00171","3300.00171","73.50073","33","75.20323"
"42.1875","46.875","48.4375","50","38","38","39","38","2700.00073","2700.00073","2700.00073","2700.00073","73.6022644","33","75.2032547"
"20.3125","14.0625","26.5625","25","39","38","40","37","3300.00342","3300.00342","3300.00342","3000.00317","73.407486","33","75.2032547"
"17.1875","15.625","23.4375","15.625","38","37","40","37","3000.002","2400.00146","2100.00122","2100.00122","73.5421143","33","75.2032547"
"6.25","10.9375","20.3125","10.9375","38","36","39","37","1900.0011","1900.0011","1900.0011","1900.0011","73.48469","33","75.2032547"
"20.3125","7.8125","17.1875","21.875","39","37","39","37","2700.002","2700.002","2700.002","2700.002","73.4867","33","75.2032547"
"12.5","10.9375","15.625","10.9375","38","36","39","37","2300.00122","2300.00122","2300.00122","2300.00122","73.40236","33","75.2032547"
"9.375","17.1875","26.5625","15.625","38","37","39","37","2500.0022","2500.0022","2500.0022","3300.003","73.4185944","33","75.2032547"
"21.875","10.9375","14.0625","14.0625","38","37","40","37","2500.001","2500.001","2500.001","2500.001","73.4429245","33","75.2032547"
"21.875","20.3125","26.5625","18.75","39","39","42","38","3300.00269","3300.00269","800.0006","1600.00122","73.58397","33","75.2032547"
"25","23.4375","25","26.5625","39","37","40","38","3300.00244","3300.00244","3300.00244","3300.00244","73.4570541","33","75.2032547"
"20.3125","14.0625","17.1875","10.9375","38","36","39","37","1800.00049","1800.00049","1800.00049","1800.00049","73.58292","33","75.2032547"
"15.625","18.75","21.875","25","39","39","40","40","3300.003","3300.003","3300.003","3300.003","73.2241058","33","75.2032547"
"15.625","17.1875","25","14.0625","38","36","40","37","2400.00146","3300.002","3300.002","3300.002","73.02501","33","75.2032547"
"20.3125","15.625","17.1875","17.1875","38","37","39","37","2100.001","2100.001","2100.001","2100.001","73.11385","33","75.2032547"
"18.75","9.375","17.1875","23.4375","38","36","39","37","2100.00146","2100.00146","2100.00146","2100.00146","73.157486","33","75.2032547"
"20.3125","15.625","29.6875","17.1875","39","39","40","40","3300.00244","3300.00244","3300.00244","3300.00244","73.07592","33","75.2032547"
"51.5625","39.0625","50","48.4375","39","39","40","38","1800.001","1500.00085","1500.00085","1500.00085","72.8940659","33","75.2032547"
"37.5","43.75","50","46.875","38","37","39","38","1700.00085","1400.00073","1400.00073","1400.00073","73.0592957","33","75.2032547"
"31.25","21.875","26.5625","29.6875","38","37","40","37","2400.002","2400.002","2400.002","3300.00269","73.13871","33","75.2032547"
"17.1875","15.625","18.75","25","41","39","41","40","3300.00146","3300.00146","3300.00146","3300.00146","72.96136","33","75.2032547"
"29.6875","29.6875","18.75","26.5625","38","39","40","38","2700.00269","2900.003","2900.003","2900.003","73.04465","33","75.2032547"
"35.9375","39.0625","29.6875","26.5625","39","38","41","38","3300.00269","3300.00269","3300.00269","3300.00269","73.3866043","33","75.2032547"
"29.6875","23.4375","25","26.5625","40","40","41","39","3300.00171","3300.00171","3300.00171","3300.00171","73.49762","33","75.2032547"
"48.4375","51.5625","51.5625","56.25","41","40","41","39","3300.0022","3300.0022","3300.0022","3300.0022","73.73594","33","75.2032547"
"31.25","39.0625","46.875","35.9375","39","41","41","39","3300.002","3300.002","3300.002","3300.002","73.72871","33","75.2032547"
"31.25","39.0625","40.625","29.6875","40","39","40","38","3300.00171","3300.00171","3300.00171","3300.00171","73.88872","33","75.2032547"
"34.375","32.8125","34.375","35.9375","44","44","46","45","3300.0022","3300.0022","3300.0022","3300.0022","74.1097946","33","75.2032547"
"45.3125","45.3125","48.4375","40.625","39","38","40","38","1900.001","1900.001","3300.00171","3300.00171","74.69026","33","75.2032547"
"29.6875","26.5625","39.0625","28.125","41","42","43","41","3300.00317","3300.00317","3300.00317","3300.00317","74.68643","33","75.2032547"
"17.1875","34.375","28.125","28.125","39","38","40","38","2400.00146","3300.002","3300.002","3300.002","74.4324951","33","75.2032547"
"12.5","21.875","25","14.0625","40","38","40","38","3300.002","3300.002","3300.002","3300.002","74.68379","33","75.20334"
"34.375","26.5625","46.875","34.375","41","39","41","39","3300.00244","3300.00244","3300.00244","3300.00244","74.76756","33","75.20334"
"46.875","46.875","50","50","42","40","41","39","3300.002","3300.002","3300.002","3300.002","74.3495","33","75.20334"
"23.4375","21.875","21.875","25","41","42","41","38","3300.00244","3300.00244","3300.00244","3300.00244","74.31109","33","75.20334"
"23.4375","23.4375","21.875","20.3125","39","39","39","38","1800.00085","3400.00146","3300.00146","3300.00146","74.23997","33","75.20334"
"10.9375","10.9375","20.3125","14.0625","39","38","41","38","2700.0022","3300.00269","3300.00269","3300.00269","74.18326","33","75.20334"
"23.4375","12.5","18.75","18.75","39","37","40","38","2200.00122","2200.00122","2200.00122","3000.00171","74.27359","33","75.20334"
"14.0625","14.0625","18.75","29.6875","39","37","40","38","1500.00073","1500.00073","1500.00073","1500.00073","74.29016","33","75.20334"
"12.5","15.625","20.3125","15.625","38","37","39","37","2200.00171","2200.00171","2200.00171","2200.00171","73.8032761","33","75.20334"
"10.9375","9.375","23.4375","17.1875","39","37","39","38","2300.00171","2300.00171","2300.00171","2300.00171","73.58575","33","75.20334"
"10.9375","12.5","21.875","10.9375","38","38","40","38","2000.001","2000.001","2000.001","2000.001","73.48828","33","75.20334"
"15.625","3.125","21.875","15.625","38","37","39","38","2200.00146","2200.00146","2200.00146","2600.00171","73.48742","33","75.20334"
"10.9375","10.9375","20.3125","12.5","38","37","40","38","2200.00171","2200.00171","2200.00171","2200.00171","73.4664459","33","75.20334"
"31.25","18.75","28.125","26.5625","39","37","40","37","1700.00061","1700.00061","1700.00061","1700.00061","73.4154358","33","75.20334"
"18.75","17.1875","7.8125","15.625","38","37","39","37","1900.00171","1900.00171","1900.00171","1900.00171","73.4013062","33","75.20334"
"12.5","10.9375","18.75","9.375","38","37","39","37","2300.00146","2300.00146","2300.00146","2300.00146","73.42688","33","75.20334"
"9.375","6.25","17.1875","15.625","39","37","40","37","2200.00122","2200.00122","2200.00122","2200.00122","73.41773","33","75.20334"
"12.5","15.625","18.75","14.0625","38","37","39","37","2000.00122","2000.00122","2000.00122","2000.00122","73.43004","33","75.20334"
"14.0625","7.8125","23.4375","15.625","39","37","39","37","2600.00244","2600.00244","2600.00244","2600.00244","73.44972","33","75.20334"
"9.375","12.5","18.75","17.1875","38","37","39","37","2500.00171","2500.00171","2500.00171","2500.00171","73.45232","33","75.20334"
"9.375","6.25","12.5","15.625","39","37","40","38","2400.00073","2400.00073","2400.00073","3300.001","73.41424","33","75.20334"
"9.375","12.5","23.4375","14.0625","38","37","39","37","2800.003","2800.003","2500.00244","2500.00244","73.44221","33","75.20334"
"20.3125","15.625","10.9375","18.75","38","37","40","37","2200.00122","2200.00122","2200.00122","2200.00122","73.5536041","33","75.20334"
"14.0625","18.75","14.0625","17.1875","38","37","39","37","2400.00146","2400.00146","2400.00146","2400.00146","73.5136642","33","75.20334"
"7.8125","18.75","14.0625","23.4375","38","38","40","38","3300.0022","3300.0022","3300.0022","3300.0022","73.56467","33","75.20334"
"28.125","25","29.6875","28.125","38","37","39","37","2400.002","2400.002","2400.002","2400.002","73.32995","33","75.20334"
"12.5","12.5","20.3125","12.5","38","37","39","37","2400.00122","2400.00122","2100.001","2100.001","73.2918243","33","75.20334"
"20.3125","9.375","15.625","17.1875","38","37","39","37","2400.00146","2400.00146","2400.00146","2400.00146","73.2994843","33","75.20334"
"18.75","14.0625","21.875","18.75","37","37","38","37","2500.00171","3300.0022","3300.0022","3300.0022","73.28177","33","75.20334"
"14.0625","15.625","17.1875","15.625","38","36","39","36","2200.00171","2200.00171","2200.00171","2200.00171","73.2332","33","75.20334"
"15.625","7.8125","14.0625","14.0625","42","38","40","39","3300.002","3300.002","3300.002","3300.002","73.21797","33","75.2033844"
"12.5","14.0625","15.625","18.75","38","37","39","37","2800.002","2200.00146","2200.00146","2200.00146","73.14139","33","75.2033844"
"10.9375","10.9375","12.5","17.1875","38","37","39","37","1800.00085","1800.00085","1800.00085","1800.00085","73.20581","33","75.2033844"
"31.25","25","31.25","32.8125","43","43","45","42","3300.00244","3300.00244","3300.00244","3300.00244","72.762886","33","75.2033844"
"21.875","29.6875","29.6875","23.4375","38","37","39","38","2700.00244","2700.00244","2700.00244","2700.00244","72.850296","33","75.2033844"
"9.375","7.8125","17.1875","6.25","38","36","39","37","2500.001","2500.001","2500.001","2500.001","72.79081","33","75.2033844"
"14.0625","18.75","25","18.75","38","37","39","37","2200.00146","2200.00146","2200.00146","2200.00146","72.766","33","75.2033844"
"12.5","10.9375","10.9375","18.75","38","37","39","37","2100.00171","2100.00171","2100.00171","2900.0022","72.77716","33","75.2033844"
"15.625","14.0625","17.1875","15.625","38","37","39","37","2100.001","2100.001","2100.001","2100.001","72.75796","33","75.2033844"
"10.9375","7.8125","17.1875","12.5","38","36","39","37","2500.00146","2500.00146","2200.00122","2200.00122","72.77022","33","75.2033844"
"12.5","15.625","21.875","9.375","38","36","39","37","2400.0022","2400.0022","2400.0022","2400.0022","72.78482","33","75.2033844"
"12.5","17.1875","14.0625","15.625","38","37","38","37","1900.00122","1900.00122","1900.00122","1900.00122","72.7844849","33","75.2033844"
"14.0625","3.125","9.375","10.9375","38","37","38","37","2600.00146","2600.00146","2600.00146","2600.00146","72.804985","33","75.2033844"
"7.8125","10.9375","14.0625","20.3125","38","36","39","37","2200.00122","2200.00122","2200.00122","2200.00122","72.5583344","33","75.2033844"
"12.5","7.8125","14.0625","4.6875","38","36","39","37","2400.00146","2400.00146","2400.00146","2400.00146","72.68645","33","75.2033844"
"10.9375","12.5","18.75","14.0625","38","37","40","37","2500.00171","2500.00171","2500.00171","2500.00171","72.67644","33","75.2033844"
"14.0625","14.0625","17.1875","15.625","38","37","40","37","3200.0022","3200.0022","2900.002","2900.002","72.85436","33","75.2033844"
"10.9375","17.1875","17.1875","17.1875","37","36","38","37","2500.00146","2500.00146","2500.00146","2500.00146","72.82189","33","75.2033844"
"4.6875","9.375","23.4375","14.0625","38","36","39","36","1800.001","1800.001","1800.001","1800.001","72.83425","33","75.2033844"
"10.9375","12.5","12.5","15.625","37","36","39","37","1600.00073","1600.00073","1600.00073","1600.00073","72.7146149","33","75.2033844"
"14.0625","9.375","14.0625","15.625","38","38","40","37","2600.002","2600.002","2600.002","2600.002","72.75987","33","75.2033844"
"9.375","10.9375","15.625","20.3125","38","36","39","37","2400.0022","2400.0022","2400.0022","2400.0022","72.75101","33","75.2033844"
"10.9375","9.375","17.1875","18.75","37","36","39","36","2300.00024","2300.00024","2300.00024","2300.00024","72.76734","33","75.2033844"
"4.6875","12.5","17.1875","12.5","37","36","39","37","1800.0022","1800.0022","1800.0022","1800.0022","72.7623138","33","75.2033844"
"10.9375","12.5","17.1875","15.625","37","36","39","36","2600.00122","2600.00122","3000.00146","3000.00146","72.7719","33","75.2033844"
"10.9375","4.6875","21.875","17.1875","37","36","39","36","1800.0011","1800.0011","1800.0011","1800.0011","72.76179","33","75.2033844"
"12.5","10.9375","9.375","12.5","37","36","38","36","1500.00073","1500.00073","1900.001","2700.00146","72.78147","33","75.2033844"
"18.75","9.375","19.0476189","15.625","37","36","38","37","1600.00122","1600.00122","1600.00122","1600.00122","73.06873","33","75.2033844"
"9.375","14.0625","12.3076916","12.5","38","36","38","36","1900.00159","1900.00159","1900.00159","1900.00159","73.10154","33","75.2033844"
"15.625","14.0625","17.1875","17.1875","37","37","39","36","2100.001","2100.001","2100.001","3300.00171","72.98377","33","75.2033844"
"12.5","10.9375","18.75","14.0625","37","36","38","37","2000.00146","2000.00146","2000.00146","2000.00146","73.02108","33","75.20338"
"20.3125","7.8125","9.375","18.75","37","36","38","36","1600.00085","1600.00085","1600.00085","1600.00085","72.74976","33","75.20338"
"17.1875","9.375","21.875","17.1875","37","36","38","36","1600.00085","1600.00085","1600.00085","1600.00085","72.73822","33","75.20338"
"10.9375","14.0625","23.4375","7.8125","37","36","38","36","2100.00146","2100.00146","2100.00146","2500.00171","72.7406158","33","75.20338"
"9.375","7.8125","14.0625","12.5","38","36","39","37","2200.00171","2200.00171","2200.00171","2200.00171","72.9401855","33","75.20338"
"12.5","14.0625","15.625","17.1875","37","36","38","36","2000.00171","2000.00171","2000.00171","2000.00171","72.93837","33","75.20338"
"10.9375","9.375","18.75","12.5","37","36","39","36","1800.00061","1800.00061","1800.00061","1800.00061","72.9404755","33","75.20338"
"20.3125","3.125","14.0625","21.875","38","36","38","37","1700.001","1700.001","1700.001","1700.001","72.9469452","33","75.20338"
"9.375","7.8125","18.75","10.9375","37","36","38","36","2200.002","2200.002","2200.002","2200.002","72.77989","33","75.20338"
"14.0625","6.25","14.0625","14.0625","38","36","39","37","2400.00146","2400.00146","2400.00146","2400.00146","72.81241","33","75.20338"
"18.75","17.1875","20.3125","18.75","38","36","38","36","1700.00085","1700.00085","1700.00085","1700.00085","72.77333","33","75.20338"
"12.5","9.375","15.625","10.9375","39","37","39","36","2200.00146","2200.00146","2200.00146","2200.00146","72.83646","33","75.20338"
"7.8125","10.9375","17.1875","14.0625","37","36","38","36","2100.00171","2100.00171","2100.00171","2100.00171","72.8265839","33","75.20338"
"15.625","7.8125","10.9375","23.4375","37","36","38","37","1300.00049","1300.00049","1300.00049","1300.00049","72.804985","33","75.20338"
"10.9375","17.1875","17.1875","6.25","37","36","40","37","2400.00244","2400.00244","2400.00244","2400.00244","72.80829","33","75.20338"
"18.75","6.25","17.1875","9.375","37","36","39","37","2100.00122","2100.00122","2100.00122","2100.00122","72.84665","33","75.20338"
"12.5","12.5","12.5","14.0625","37","36","39","36","2500.00171","2500.00171","2500.00171","2500.00171","72.85753","33","75.20338"
"14.0625","6.25","18.75","12.5","37","36","38","37","1900.001","1900.001","1900.001","1900.001","72.86284","33","75.20338"
"12.5","12.5","15.625","10.9375","40","36","38","37","3100.003","3100.003","3100.003","3100.003","72.8975143","33","75.20338"
"7.8125","9.375","14.0625","14.0625","39","38","40","38","3300.0022","3300.0022","3300.0022","3300.0022","72.9407654","33","75.20338"
"25","15.625","21.875","28.125","37","36","37","36","2200.00073","2200.00073","2200.00073","2200.00073","72.85484","33","75.20338"
"20.3125","9.375","12.5","18.75","37","36","38","36","2100.00146","2100.00146","2100.00146","2100.00146","72.96193","33","75.20338"
"14.0625","6.25","20.3125","12.5","37","36","38","37","2800.0022","2800.0022","2800.0022","2500.002","72.96605","33","75.20338"
"12.5","6.25","17.1875","10.9375","38","36","39","37","3300.00244","3000.0022","2700.002","2400.00171","72.8956","33","75.20338"
"10.9375","9.375","18.75","18.75","37","36","39","36","2200.00122","2200.00122","2200.00122","2200.00122","72.93913","33","75.20338"
"10.9375","9.375","12.5","17.1875","37","36","39","37","2900.002","3300.0022","3300.0022","3300.0022","72.7948761","33","75.20338"
"14.0625","14.0625","12.5","9.375","37","36","39","37","2400.00122","2400.00122","2400.00122","2400.00122","72.88329","33","75.20338"
"4.6875","10.9375","21.875","17.1875","37","36","38","36","2700.00171","2700.00171","2700.00171","2700.00171","72.8697357","33","75.20338"
"10.9375","10.9375","11.1111107","7.8125","38","36","39","36","3300.00244","3300.00244","3300.00244","3000.0022","72.86998","33","75.20338"
"15.625","15.625","13.8461533","18.75","37","36","38","36","2100.001","2100.001","2100.001","2100.001","72.80604","33","75.20338"
"14.0625","15.625","23.4375","12.5","37","36","38","36","2300.00171","2300.00171","2300.00171","2300.00171","72.85676","33","75.2033844"
"20.3125","9.375","21.875","10.9375","38","37","38","36","1600.00061","1600.00061","1600.00061","1600.00061","72.7423859","33","75.2033844"
"9.375","4.6875","20.3125","14.0625","37","36","38","36","2500.00171","2500.00171","2500.00171","3300.0022","72.86835","33","75.2033844"
"10.9375","6.25","15.625","18.75","37","36","39","36","3300.00269","3300.00269","3300.00269","1200.001","72.86418","33","75.2033844"
"40.625","31.25","37.5","35.9375","41","39","42","39","3300.00049","3300.00049","3300.00049","3300.00049","72.75331","33","75.2033844"
"39.0625","42.1875","43.75","37.5","38","37","40","37","900.0008","900.0008","900.0008","1700.00146","73.39039","33","75.2033844"
"35.9375","35.9375","31.25","31.25","40","39","44","42","3300.00366","3300.00366","3300.00366","3300.00366","73.54369","33","75.2033844"
"28.125","29.6875","35.9375","31.25","38","36","39","37","1600.00061","1600.00061","1600.00061","1600.00061","73.35341","33","75.2033844"
"9.375","7.8125","14.0625","9.375","38","37","39","37","2700.00244","2700.00244","2700.00244","2700.00244","73.2780762","33","75.2033844"
"20.3125","17.1875","25","20.3125","39","37","40","37","2400.00122","2400.00122","2400.00122","2400.00122","73.0114059","33","75.2033844"
"26.5625","23.4375","31.25","28.125","38","36","39","37","2600.0022","2600.0022","2600.0022","2600.0022","73.12118","33","75.2033844"
"18.75","14.0625","17.1875","18.75","37","36","39","37","2900.00171","2900.00171","2900.00171","3300.00171","73.102066","33","75.2033844"
"12.5","10.9375","9.375","15.625","38","36","38","37","2400.00122","2400.00122","2400.00122","2400.00122","73.02419","33","75.2033844"
"21.875","7.8125","17.1875","14.0625","38","36","38","37","2200.00122","2200.00122","2200.00122","2200.00122","72.87305","33","75.2033844"
"20.3125","17.1875","15.625","18.75","37","37","39","36","2000.00134","2000.00134","2000.00134","2000.00134","72.74986","33","75.2033844"
"17.1875","15.625","28.125","23.4375","38","36","38","36","2700.00269","2700.00269","2700.00269","2700.00269","72.8191147","33","75.2033844"
"17.1875","17.1875","17.1875","12.5","38","37","39","37","2600.00122","2600.00122","2600.00122","2600.00122","72.79622","33","75.2033844"
"14.0625","10.9375","26.5625","15.625","38","36","38","36","1800","1800","1800","1800","72.977356","33","75.2033844"
"18.75","21.875","26.5625","28.125","43","37","40","38","3300.00317","3300.00317","3300.00317","3300.00317","73.08425","33","75.2033844"
"31.25","15.625","20.3125","28.125","38","36","39","37","800.000061","2000.00024","3300.00049","3300.00049","73.11304","33","75.2033844"
"21.875","26.5625","28.125","29.6875","38","37","39","37","2500.004","3300.00513","3300.00513","3300.00513","73.23895","33","75.2033844"
"20.3125","26.5625","23.4375","18.75","38","37","39","37","2700.00171","2700.00171","3300.002","3100.002","73.02999","33","75.2033844"
"14.0625","9.375","12.5","18.75","39","38","40","36","3300.00244","3300.00244","2800.002","2800.002","73.04905","33","75.2033844"
"17.1875","23.4375","20.3125","23.4375","38","37","39","37","2400.00122","2400.00122","2400.00122","2400.00122","73.04756","33","75.2033844"
"9.375","15.625","9.375","10.9375","38","36","38","36","3300.0022","3300.0022","3300.0022","3300.0022","72.8113556","33","75.2033844"
"12.5","12.5","23.4375","15.625","38","36","39","37","2100.001","2100.001","2100.001","2100.001","72.84574","33","75.2033844"
"15.625","20.3125","26.5625","25","44","43","45","43","3300.00244","3300.00244","3300.00244","3300.00244","72.9142761","33","75.2033844"
